GEOID,salesgr500k_1997,salesgr500Slope,totMarkValue_1997,totMarkSlope,perBigMark1997,perMarkSlope,opgr500k_1997,opgr500kSlope,opgr2000acres_1997,slopelargeCropOp,countyCornGrain_1997,SlopeCornGrain,countyCornSilage_1997,cornSilSlope,countyCotton_1997,CottonSlope,countyRice_1997,riceSlope,countySoybean_1997,soybeanSlope,countyWheat_1997,countyWheatSlope,cattlegr500_1997,cattlegr500_slope,ophogsgr1000_1997,hogsSlope,broilgr500000_2002,SlopeBroilOp,layergr100000_2002,layerSlope,turkeyContracts_2002,turkeySlope,Adens_Int,Adens_Slope,CattleAMU_1997,CattleAMUSlope,HogAMU1997,HogAMUSlope,TukeyAMU1997,TurkeyAMUSlope,Broiler_1997,BroilerAMUSlope,LayerAMU1997,LayerAMU
29129,0,4097620,123076000,-1248160,0,4.591645885,4,0.42,9,0.18,13754,280.2939973,236.00,8.782857143,NA,NA,NA,NA,23900,375.9,1127,-3.24,3,-0.08,1,0.02,NA,NA,NA,NA,NA,NA,23.18973712,-1.414031301,26444,-332.66,0,0,0,0.04248,0,0.28,7.61,-0.0808
29131,50633000,1441780,76553000,1427140,66.14110486,0.488100644,55,-0.14,2,0.06,2343,-39.17189632,1113.00,-14.3,NA,NA,NA,NA,2839,109.04,640,-18.26,5,0.1,31,-0.42,NA,NA,NA,NA,42,-1.48,76.19516388,-2.307647889,56842,181.42,42431.2,-537.232,19275.822,-352.17684,1.66,-0.0422,5.36,-0.3392
29133,44186000,5991820,83245000,4394260,53.07946423,2.447719916,48,2.28,35,0.4,57865,43.0941337,NA,NA,2857,-127.08,0,21.2,172602,-935.56,48381,-578.92,1,-0.04,0,0.04,0,0,NA,NA,NA,NA,2.08452677,-0.395498883,2299,-84.32,0,0,0,0,0,0,0,0
29135,28221000,4567580,53704000,5421980,52.54915835,1.00057474,30,1.34,2,0.22,13445,-38.26944065,952.00,62.2,NA,NA,NA,NA,16145,533.6,6582,-100.1,11,0.16,4,-0.02,5,0.16,0,0.06,18,0.02,76.63352444,5.216313348,58706,311.82,8338.8,91.176,8218.818,243.84456,0,474.5808,0,0
29137,17609000,3900760,56202000,3840860,31.33162521,2.133701126,21,1.8,20,0.66,33782,1553.620055,887.00,-9,NA,NA,NA,NA,82097,763.6,20281,-515.42,10,-0.42,22,-0.36,NA,NA,NA,NA,NA,NA,36.27183015,-1.503993928,38374,-595.1,26856,90.832,0.306,0.0198,2.65,0.0604,6.05,-0.3804
29139,4749000,2664160,37201000,2817560,12.76578587,2.531589341,7,1.86,10,0.14,40326,433.8451569,986.00,-17.56,NA,NA,NA,NA,57873,571.36,17791,-219.98,1,0.18,7,-0.06,NA,NA,NA,NA,NA,NA,23.98263172,-0.433387236,21619,97.32,14255.2,-217.056,0,0.0198,0,0.1186,9.07,-0.517
29141,63874000,5043580,91579000,5577960,69.74743118,0.729366203,57,2.62,7,0.28,7875,-4.510914052,1566.00,22.98,NA,NA,NA,NA,11648,358.06,3498,40.7,6,0.38,12,-0.16,7,1.16,NA,NA,44,-0.56,57.32115231,5.991169792,44356,457.94,13382,12.592,19732.788,-47.2914,15553.71,1431.4658,0,0
29143,56643000,8936200,112887000,7116320,50.1767254,2.357662794,75,3.92,51,1.36,68213,-399.8390177,0.00,0,96307,-677.48,10734,53.44,163584,2581.88,35089,-761.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65759902,-0.167746679,1646,-58.64,0,0,0,0,0,0,0,0
29145,88165000,7203160,124611000,7132900,70.75218079,0.855320682,62,1.5,3,0.26,683,337.1227831,484.00,38.48,NA,NA,NA,NA,3727,315.3,4782,53.84,8,0.5,NA,NA,30,0.48,1,0,17,-0.08,81.45591881,4.970695087,71096,523,818.8,-30.68,13746.69,-199.6524,43767.3,1315.9552,0,0
29147,12348000,4289720,84975000,4132140,14.53133274,2.456491982,17,4.2,24,0.38,100026,421.5900409,1566.00,-21.56,NA,NA,NA,NA,126191,-234.76,2919,-49.26,4,-0.08,15,-0.7,NA,NA,NA,NA,NA,NA,38.92683556,-5.173478058,68936,-1329.4,22222.4,-1027.808,0.216,0.00072,2.6,7.6148,9.72,-0.5392
29149,4602000,243980,20891000,316140,22.02862477,0.612390716,5,0.18,8,0.28,0,0,NA,NA,NA,NA,NA,NA,0,0,103,-2.52,13,0.18,4,-0.22,NA,NA,NA,NA,0,0.06,28.13642713,-1.968520472,54055,-589.26,4021.6,-215.584,0,-0.01332,1.37,-0.0096,7,-0.4798
29151,18077000,1511020,51021000,1704020,35.43050901,1.129257628,24,0.6,8,0.26,8462,104.8547067,938.00,-12.84,NA,NA,NA,NA,7804,287.9,1737,-31.64,7,0.24,24,-0.78,NA,NA,NA,NA,23,-0.76,67.96477679,-3.615774515,63289,44.84,32535.6,-1175.712,10782.27,-5.0022,11.79,-0.0662,0,-0.1608
29153,0,662760,21508000,404640,0,2.119455666,2,0.64,13,-0.26,0,0,0.00,0,NA,NA,NA,NA,0,0,0,-1.6,9,0.02,1,-0.04,NA,NA,NA,NA,1,0.02,30.31452003,-1.86622639,53351,-668,1170.4,-51.744,0,-0.00216,0.96,0.013,7.27,-0.4314
29155,44869000,6752300,88056000,5175220,50.95507404,2.354951574,52,2.16,42,0.84,19348,268.2851296,0.00,0,78016,-2146.02,3587,1649.8,169263,647.42,35194,-781.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396121831,-0.0733617,481,-18.72,0,0,0,0,0,0,0,0
29157,5807000,1711940,32203000,1876600,18.03248145,2.25566894,8,1.34,7,0.16,24995,172.6923602,870.00,43.92,NA,NA,NA,NA,28714,695.54,14989,-243.22,2,0.36,3,-0.18,NA,NA,NA,NA,NA,NA,35.62611263,-1.802750801,35124,-34.52,7932.4,-408.152,0,0.0072,0.05,-0.0376,3.48,-0.2602
29159,57391000,6222200,105403000,6851660,54.44911435,1.053308224,43,3.44,16,0.84,38240,1001.260573,1200.00,89.16,NA,NA,NA,NA,74974,1209.76,24596,-723.24,8,-0.22,17,-0.52,20,0.18,NA,NA,4,-0.06,65.38203743,1.04142168,59414,-347.04,26209.6,-638.328,2527.236,-64.36044,17560.3,1417.7572,0,0
29161,0,0,9423000,210860,0,0,0,0,9,-0.14,588,-7.253751705,0.00,-1.185714286,NA,NA,NA,NA,435,-9.6,101,-1.92,2,0.28,NA,NA,NA,NA,NA,NA,NA,NA,17.96062327,-0.705342033,32314,-203.56,1024.4,-42.104,0.396,0.0396,0,0.4752,7.46,-0.2984
29163,13469000,3884240,55942000,3737860,24.07672232,2.384108299,15,2.72,14,0.48,52182,815.1869031,1346.00,7.62,NA,NA,NA,NA,68574,865.48,18534,-497.38,4,-0.18,9,-0.22,NA,NA,NA,NA,NA,NA,32.97980868,-1.485998963,33849,-178.7,18546.8,-336.984,5.238,-0.2088,0,-0.1734,0,0
29165,7216000,2017080,37383000,1252700,19.30289169,3.119000314,10,1.32,12,0.24,30604,233.7380628,,NA,NA,NA,NA,NA,57559,-295.44,7146,-276.96,0,0.08,2,-0.04,NA,NA,NA,NA,NA,NA,18.58882794,-2.199352751,14526,-378.78,4029.6,-99.464,0,-0.00612,0,0.06,4.75,-0.055
29167,8821000,1758240,49442000,2501340,17.84110675,1.266685086,11,1.4,12,0.02,1740,84.83560709,974.00,63.26,NA,NA,NA,NA,1547,334.24,1487,37.24,16,0.42,1,0.08,NA,NA,NA,NA,15,-0.14,66.5517628,0.023449972,96061,61.68,2793.6,-44.768,5240.088,-9.32904,0.67,0.1368,0,0
29169,0,597320,12286000,631960,0,1.947667122,2,0,5,-0.18,766,-26.79672578,0.00,0,NA,NA,NA,NA,286,-8.44,124,-9.5,4,-0.2,2,0.04,NA,NA,NA,NA,NA,NA,19.79247734,-0.98635159,26788,-476.08,0,196.808,0,0.06156,0,0.0536,6.72,-0.3778
29171,5806000,2994460,27183000,3256220,21.35893757,2.249760804,6,1.52,13,0.4,12816,125.3090041,302.00,38.66,NA,NA,NA,NA,15758,839.76,554,-27.7,14,0.22,0,0.28,NA,NA,NA,NA,NA,NA,30.98250141,6.159816306,48149,-92.94,522.4,1743.664,0,0.0144,0,-0.1744,5.19,0.0744
29173,12659000,2088940,39514000,1985120,32.03674647,1.950943413,12,1.76,13,0.62,28729,1713.959754,996.00,-24.8,NA,NA,NA,NA,68361,129.18,19259,-581.58,2,-0.02,6,-0.24,NA,NA,NA,NA,NA,NA,24.29177091,-3.284802166,18699,-275.4,9812.8,-523.952,0,0.02016,0,0.0024,2.21,-0.022
29175,7637000,2340320,27464000,2232080,27.80731139,2.240244918,6,1.06,9,0.52,14602,231.7326057,947.00,69.42,NA,NA,NA,NA,34039,730.08,11067,-287.92,7,-0.24,3,-0.02,NA,NA,NA,NA,NA,NA,30.56064128,-0.344468274,27393,-246.26,7891.2,160.208,0.774,-0.01548,0.97,-0.0646,0,0
29177,10811000,2348400,40772000,2318100,26.5157461,2.348246784,10,1.64,15,0.6,30163,760.9392906,1683.00,-30.26,NA,NA,NA,NA,76094,-181.12,14487,-547.22,2,-0.04,2,-0.06,2,-0.12,NA,NA,NA,NA,28.88452423,-2.406261652,34501,-532.34,4397.6,-176.112,1.35,-0.04716,1.01,-0.113,9.33,-0.3732
29179,0,0,3271000,26600,0,0,NA,NA,5,-0.22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,5.883089103,-0.551208858,11450,-216.84,368.4,-14.064,0.504,-0.01116,0.12,0.1484,3.08,-0.0736
29181,0,847300,11387000,780520,0,3.29725559,1,0.5,6,0.22,1971,59.1521146,0.00,0,NA,NA,4348,31.86,12651,-277.1,1826,-79.5,2,0.16,1,-0.04,0,0.18,NA,NA,NA,NA,11.91831188,0.323838807,20594,-89.74,1217.6,-56.256,0.108,-0.00396,1.19,251.4808,0,0.1216
29183,13507000,1610260,44798000,1257000,30.15089959,2.059328675,17,1.4,7,0.42,48773,-276.7407913,781.00,-16.66,NA,NA,NA,NA,61157,-193.36,16869,-547.86,1,0.06,5,-0.14,NA,NA,NA,NA,NA,NA,11.89411042,-1.149818771,9731,-182.14,8866,-151.64,0,0.09432,0,-0.0304,0,-0.1266
29185,3300000,877520,24750000,1165760,13.33333333,1.604032228,3,1.08,8,0.06,7999,242.4863574,429.00,-21.88,NA,NA,NA,NA,21830,548.48,11363,-216.78,6,0.28,0,0,NA,NA,NA,NA,NA,NA,31.65606697,-1.404904847,51555,-360.3,2596.4,-130.96,0,0.03816,1.3,0.0128,0,0
29186,2927000,505860,18235000,718120,16.05154922,1.243061388,4,0.46,6,0.02,12344,56.57298772,153.00,17.52,NA,NA,NA,NA,14470,326.56,5780,-109.52,2,0.02,3,0.06,NA,NA,NA,NA,NA,NA,26.60345203,-2.068585529,25097,-272.44,6724.8,-262.512,0,0.00972,0,0.0886,0,0
29187,6170000,-67880,13625000,11440,45.28440367,-0.504813472,4,0.02,1,0.08,1351,-10.78854025,187.00,0.62,NA,NA,NA,NA,1187,101.46,803,-8.2,3,-0.1,0,-0.02,NA,NA,NA,NA,NA,NA,19.70340231,-1.219005853,23546,-248.88,497.6,-36.576,0.504,0.03996,0,0.0756,0,0
29189,11140000,204540,22328000,-116640,49.89251164,1.317480099,10,-0.02,0,0.2,5521,-167.3765348,0.00,32.55,NA,NA,NA,NA,9703,-106.3,4359,-146.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970148983,-0.148226463,1141,-39.2,0,0,0,0.02808,0,0,1.09,0.2102
29195,37624000,9223900,105420000,8485920,35.68962246,2.443008335,38,5.44,34,1.34,119933,1654.805593,904.00,-5.66,NA,NA,NA,NA,141454,1213.12,23856,-974.02,6,-0.1,17,-0.38,0,-0.02,NA,NA,NA,NA,39.32960301,-1.363885575,38787,-838.16,41020.8,304.472,0.054,-0.00504,0,0.1222,5.63,-0.1768
29197,0,878320,14427000,1318580,0,2.448766503,1,0.62,4,0.4,7576,202.4072306,90.00,34.78,NA,NA,NA,NA,17398,365.46,840,-36.08,1,0.18,1,0.12,NA,NA,NA,NA,NA,NA,30.01712476,3.149848134,24951,345.36,1497.2,156.192,0,0.02016,0,0.0204,3.32,-0.1894
29199,6248000,5263960,34747000,5889620,17.98140847,3.244235416,10,2.8,12,0.36,35333,630.1132333,1586.00,54.68,NA,NA,NA,NA,46253,965.02,3356,-56.5,0,0.42,3,0.62,NA,NA,NA,NA,NA,NA,16.98802442,10.34629316,22858,313.8,6212.8,2026.064,0,0.00576,2.19,-0.1268,8.84,-0.346
29201,40891000,7888880,78754000,6595720,51.92244203,2.3035386,36,2.9,19,0.78,65860,-183.2312415,,-34.5,12023,-201.5,827,172.7,110366,-307.1,45977,-1000.06,1,0.02,1,0.08,11,0.16,NA,NA,NA,NA,18.18485563,7.98991952,8797,-47.14,1380.8,532.128,0,0.00612,10220,1253.2494,0,0
29203,0,0,5770000,322480,0,0,0,0.08,4,0.1,NA,NA,NA,NA,0,0,NA,NA,0,0,0,2.96,2,0.44,NA,NA,NA,NA,NA,NA,NA,NA,8.026603487,0.045600104,22492,31.1,146,-7.416,0.738,0.0234,0.72,0.3206,8.04,-0.317
29205,19937000,2388660,60203000,2292520,33.11628989,1.539247035,21,1.96,15,0.86,36149,839.5115962,864.00,-0.24,NA,NA,NA,NA,87326,918.16,17866,-651.7,8,-0.24,23,-0.94,NA,NA,NA,NA,NA,NA,44.28312035,-4.134787419,26727,-603.08,31383.2,-469.512,0,0.00216,0,-0.012,3.81,-0.1524
29207,89565000,11323040,159187000,9059520,56.26401653,2.023534886,66,6.6,41,1.94,122448,-1740.681446,120.00,14.9,38635,2285.6,43004,-560.7,151754,2168.38,53621,-1498.44,3,-0.14,3,-0.12,15,-0.38,NA,NA,NA,NA,18.90240518,-0.057950178,13908,-248.72,2863.6,-114.888,0,0,22524.3,338.7112,0,0.1854
29209,2923000,986460,16057000,1206440,18.20389861,2.431541597,4,0.36,2,0.12,0,56.66098226,171.00,9.14,NA,NA,NA,NA,0,47.66,0,26.58,2,0.24,NA,NA,0,0.32,NA,NA,0,0.18,24.87742566,1.305535365,32792,-141.4,92.8,-0.832,0,123.894,0.81,332.1158,0,-0.0716
29211,0,7431720,185708000,1225440,0,3.666379055,7,1.3,15,0.5,10842,175.5245566,420.00,27.2,NA,NA,NA,NA,26006,539.82,1457,-10.1,8,-0.22,1,0.52,NA,NA,NA,NA,NA,NA,35.32284657,21.88971513,50503,-691.08,0,8038.56,0,-0.00144,1.69,-0.1744,3.66,0.0446
29213,0,0,10182000,148020,0,0,2,0.02,12,-0.24,0,0,0.00,0,0,0,NA,NA,175,-7,457,-22.08,5,-0.16,NA,NA,NA,NA,NA,NA,0,0.08,14.46949257,-1.586244958,24360,-521.3,130,2.024,0.198,-0.03816,2.41,-0.0014,3.87,-0.285
29215,0,497400,37311000,357660,0,1.10852931,2,0.6,12,0.16,529,-6.723738063,1413.00,15.14,NA,NA,NA,NA,0,0,338,-5.32,16,-0.04,NA,NA,NA,NA,NA,NA,NA,NA,29.98832978,-1.519549584,95816,-932.94,75.6,5.808,0.252,0.10332,5.52,0.3758,0,0
29217,50489000,7028280,88304000,7665680,57.17634535,1.260984224,19,3.16,21,1.38,22276,2073.255798,277.00,64.74,NA,NA,NA,NA,66954,1347.92,24613,-374.82,5,0.58,15,-0.38,NA,NA,NA,NA,1,0.26,66.28777892,1.505162435,57222,745.64,58077.2,-223.248,0,121.72824,1.74,0.1928,0,0
29219,3996000,863540,23099000,1183760,17.29945019,1.615137236,4,0.8,1,0.2,20944,110.1780355,397.00,15.78,NA,NA,NA,NA,24486,613.54,8174,-255.36,0,0.02,7,-0.32,NA,NA,NA,NA,NA,NA,22.12055417,-2.203605383,12763,40.14,11981.6,-530.56,0,0.00072,0,1.4174,5.93,-0.2372
29221,19392000,-706440,24907000,-529000,77.85763039,-2.419752101,4,-7.11E-18,5,0.06,113,0.956343793,NA,NA,NA,NA,NA,NA,319,39.34,0,0,1,0.04,1,-0.08,NA,NA,NA,NA,NA,NA,11.45203672,-0.882116682,19453,-265.8,1494,-81.296,0,-0.00108,0,0.0664,0,-0.1782
29223,0,283600,4418000,391260,0,2.244914114,0,0.16,4,0.1,1209,179.5129604,140.00,-3.142857143,NA,NA,NA,NA,2480,327.18,775,-22.84,1,0,NA,NA,NA,NA,NA,NA,NA,NA,7.733921386,-0.325532148,13567,-121.2,182.4,-7.096,0.108,-0.01296,0,0.042,2.57,0.2494
29225,8855000,232940,47341000,571220,18.70471684,0.15861717,7,0.16,5,-0.24,228,89.14802183,1514.00,30.88,NA,NA,NA,NA,0,63.04,620,-29.22,5,0.1,NA,NA,NA,NA,1,-0.06,2,0.02,53.84084912,-0.288926491,70380,82.48,6626.4,-190.92,0.486,18.31248,0,1.4426,0,0
29227,0,1650100,13038000,1677940,0,4.086600669,1,0.8,9,-0.06,11242,123.5627558,597.00,-10.78,NA,NA,NA,NA,18909,43.54,350,-18.96,3,-0.18,1,0.02,NA,NA,NA,NA,NA,NA,35.0607294,-3.855401107,22218,-444.18,1863.6,-88.168,0,0,0,0,4.05,-0.133
29229,0,405480,42548000,151880,0,0.884092761,2,0.5,2,0.26,41,-1.542974079,204.00,20.7,NA,NA,NA,NA,0,0,244,-13.38,5,0.32,1,-0.06,NA,NA,NA,NA,NA,NA,43.42929384,-0.545103084,76149,-197.46,0,4.84,0,0.02808,1.92,0.0846,0,0
39001,0,750440,26673000,906700,0,1.883987443,0,0.8,1,0,12655,71.82673943,1824.00,-50.68,NA,NA,NA,NA,9913,860.16,2918,-69.16,0,0.12,2,-0.12,NA,NA,NA,NA,NA,NA,18.98552204,-0.466416766,26219,34.74,4045.2,-176.192,0.36,0.05148,2.2,0.5352,0,-0.1986
39003,7990000,4339900,59331000,5279740,13.46682173,2.514326864,11,3.18,2,0.18,62516,292.8533424,894.00,-32.96,NA,NA,NA,NA,78841,272.2,21899,-747.58,1,0.06,8,0.82,NA,NA,NA,NA,0,0.06,12.90630059,11.91888719,7369,-112.16,16268,2598.824,0,0.01044,0,-1.478,0,-0.1564
39005,10737000,2953640,49014000,3657220,21.90598604,1.804930729,16,1.88,1,0.12,37902,-150.8608458,5601.00,-62.4,NA,NA,NA,NA,31063,562.1,8296,-150.32,6,0.02,3,0.18,0,0.24,NA,NA,NA,NA,31.45846264,0.314444044,29477,-212.54,8129.6,74.968,0,0.30888,11.41,206.1556,0,0
39007,8513000,1530880,34906000,1765680,24.3883573,1.580736459,9,1.12,2,0.4,13226,308.3001364,5028.00,-120.86,NA,NA,NA,NA,16609,1381.14,2906,-102.18,4,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,12.62011823,-1.464424413,20958,-493.58,1032.8,-38.968,1.08,-0.03456,8.6,0.0124,0,0
39009,0,159720,6451000,231020,0,1.489369465,0,0.24,1,0.06,2324,6.704638472,549.00,-8.76,NA,NA,NA,NA,1538,59.56,562,-18.8,0,0.12,NA,NA,NA,NA,NA,NA,NA,NA,7.813008831,-0.318056551,10604,-79.36,111.6,-3.888,0,0.05544,0.31,0.2188,0,0
39011,19302000,6900340,85267000,7268260,22.63712808,2.580664049,21,5.26,3,0.16,60644,374.3042292,4138.00,-71.3,NA,NA,NA,NA,83432,360.56,23414,-604.04,0,0.34,15,1.2,NA,NA,1,-0.04,1,0.06,33.46401091,8.905324822,19707,274.22,15930.8,1577.368,0,0,0,-0.0102,0,0
39013,0,467360,12438000,623940,0,1.843120243,1,0.3,6,-0.04,1852,-60.23260573,702.00,-24.7,NA,NA,NA,NA,0,7.2,105,0.62,5,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,17.9853035,-1.250514296,25471,-333.58,300.8,-12.224,0,0.02808,0,1.3228,5.96,-0.2384
39015,3262000,1838060,37746000,2386680,8.641975309,2.259978089,6,2.02,3,0.12,28686,-199.1691678,680.00,-17.92,NA,NA,NA,NA,56041,1597.14,2674,-53.1,1,0.04,0,0.02,NA,NA,NA,NA,NA,NA,15.18798624,-0.53507111,17735,-118.98,976.8,-17.136,0.648,0.09072,1.43,0.2094,0,0
39017,6501000,1321000,36180000,1344660,17.96849088,1.669576254,7,1.1,4,0.12,34982,73.29263302,2420.00,-95.4,NA,NA,NA,NA,33780,476.74,7389,-194.38,2,-0.06,3,0.1,NA,NA,NA,NA,NA,NA,20.22074527,-1.951771508,22140,-487.4,5721.6,13.824,0,1.52064,1.8,0.3888,0,0
39019,5451000,1063500,21396000,1407560,25.47672462,1.420060236,4,0.72,4,-0.12,9670,170.8813097,2415.00,-64.84,NA,NA,NA,NA,2655,435.4,1799,-33.6,1,0,0,0.04,0,0.14,NA,NA,NA,NA,17.8676735,-0.553116326,18788,-103.14,329.2,-9.784,0.504,0.07056,3.1,-0.207,0,0
39021,23818000,3556680,72789000,3471220,32.72197722,1.960295235,25,2.82,10,0.26,86622,-465.26603,1964.00,-81.12,NA,NA,NA,NA,81348,-484.96,9033,-281.56,3,0.06,4,0.28,NA,NA,NA,NA,NA,NA,21.37271745,-1.569586707,16215,-375.62,10931.2,25.456,0,0.04572,1.58,1.3278,0,0
39023,40176000,3530660,74169000,3576620,54.16818347,1.138040835,31,2.38,10,0.22,63897,156.4474761,1106.00,82.24,NA,NA,NA,NA,62674,391.12,7191,-221.94,1,0.28,4,0.02,NA,NA,NA,NA,NA,NA,18.73612076,0.973008495,10073,112.22,5424,87.472,0,0.12276,3.7,0.2178,0,0
39025,0,1457840,16608000,1403620,0,3.29520064,2,0.94,3,0.3,13653,200.1766712,76.00,6.5,NA,NA,NA,NA,27239,433.66,1683,-17.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.575267854,-0.453996053,6816,-97.28,324,-9.344,0.756,0.10044,1.45,0.1992,0,0
39027,15773000,4399420,66679000,4227340,23.6551238,2.612134677,20,3.38,7,0.56,77198,-116.9631651,463.00,19.8,NA,NA,NA,NA,98984,-150.52,8502,-301.72,0,0.06,10,-0.22,NA,NA,NA,NA,NA,NA,15.41818812,-0.994042435,6722,-57.2,12164.4,-153.2,0.414,0.0018,0.54,0.2748,7.83,-0.3132
39029,8798000,3714200,47614000,3476820,18.47775864,2.963320824,9,3.02,3,0.02,23675,32.30763984,6323.00,-82.9,NA,NA,NA,NA,11471,762.36,5636,-71.64,1,0.38,3,-0.04,0,0.14,NA,NA,NA,NA,21.16689935,1.538792109,28104,80.44,2739.6,-35.04,2.25,0.0288,0,378.5572,0,0
39031,9510000,2836760,37715000,3398020,25.21543153,2.135860938,9,2,2,0.08,33127,-129.6746248,2728.00,-66.92,NA,NA,NA,NA,6468,575.36,3287,-66.16,1,-0.02,5,0.28,0,0.24,NA,NA,NA,NA,25.68284516,2.502947199,25109,-178.86,12200,624.944,0,-0.2394,2298.89,285.3402,0,0
39033,26546000,8684180,75430000,8827200,35.19289407,2.375212886,27,3.74,10,0.4,72495,803.3130969,1486.00,-39.28,NA,NA,NA,NA,93038,894.14,29931,-1052.76,0,0.2,10,0.4,NA,NA,NA,NA,NA,NA,24.15440029,6.021141341,9449,-61.5,21891.2,1314.776,1.674,-0.018,0,0.0492,0,-0.1636
39035,13611000,-485760,18321000,-652000,74.2917963,0.131474802,12,-0.44,NA,NA,0,-0.251705321,0.00,0,NA,NA,NA,NA,127,-5.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193426244,-0.055708766,286,-12.24,24.8,-0.992,0,-0.01188,0,-0.008,7.5,0.059
39037,138088000,16146420,247998000,15833560,55.6810942,1.238272693,80,8.5,3,0.4,115456,707.6603001,6698.00,-56.52,NA,NA,NA,NA,134585,673.66,25562,-617.72,7,0.7,39,1.42,NA,NA,13,-0.56,27,0.28,58.30057326,10.68151086,28035,732.14,55368,2497.752,10027.26,71.91252,0,7.483,0,0
39039,6654000,3028160,45791000,3866240,14.53123976,2.181800733,5,2.66,3,0.58,37483,573.7564802,1352.00,103.6,NA,NA,NA,NA,85783,1571.86,23629,-395.98,1,0.12,1,0,NA,NA,NA,NA,NA,NA,13.78081235,-0.153976461,10244,-7.18,5668,-25.56,0.702,-0.0324,0,0.0642,7.91,-0.1088
39041,26591000,2796320,55355000,2689340,48.03721434,1.512198173,24,1.62,12,0.18,45323,-210.9365621,549.00,-10.44,NA,NA,NA,NA,70797,-360.4,12191,-540.08,0,-0.02,3,0.02,NA,NA,NA,NA,NA,NA,12.88346533,-1.602535296,6008,-183.8,6119.2,-183.68,2.556,0.03564,2.26,-0.0598,9.17,-0.3668
39043,12729000,3460320,35204000,3471420,36.15782297,2.259940082,13,1.02,4,0.14,27226,-34.57366985,746.00,-22.5,NA,NA,NA,NA,33296,22.4,7317,-138.22,NA,NA,1,-0.04,NA,NA,NA,NA,NA,NA,7.375119076,-0.818751282,4015,2,2360.8,-108.864,0.27,-0.0108,1.3,-0.0076,4.94,0.2696
39045,12497000,2832260,50813000,3252780,24.59409994,2.062925778,17,2.3,9,0.22,63275,25.09276944,1173.00,6.98,NA,NA,NA,NA,46157,1147.36,13863,-408.62,1,-0.04,3,0.3,NA,NA,NA,NA,NA,NA,17.97661538,-0.472895366,17010,-293.5,7104.4,169.896,1.152,0.15228,5.54,-0.1078,0,0
39047,26059000,4702020,73139000,4106600,35.62941796,2.576424466,34,2.66,18,0.1,88069,-422.7626194,397.00,74.12,NA,NA,NA,NA,107186,-574.14,13922,-456.72,0,0.04,10,-0.48,NA,NA,NA,NA,NA,NA,13.87577204,-2.665430529,6541,-15.48,10792,-545.856,0,0.01152,0.93,0.2736,2.66,-0.0062
39049,22070000,929060,41651000,754800,52.98792346,1.048590697,11,0.8,3,0.04,23323,-344.2783083,,-7.2,NA,NA,NA,NA,27863,-186.12,5822,-209.34,1,-0.04,1,0,NA,NA,NA,NA,NA,NA,3.098774824,-0.675058354,2650,-99.58,1486.8,-86.656,0,-0.05256,0,0.1158,0,0
39051,29114000,5568440,88832000,5483540,32.7742255,2.111971584,32,3.88,6,0.18,78251,-249.1691678,2332.00,41.84,NA,NA,NA,NA,79398,220.88,15645,-167.6,5,0.72,22,-0.6,NA,NA,NA,NA,NA,NA,43.28774053,-1.344355905,18551,791.02,25684,-1072.856,0.504,0.03132,10.16,-0.1736,4.16,-0.3642
39053,0,127140,15389000,160480,0,0.637671738,2,0.08,1,-0.06,3197,64.08526603,1295.00,-42.9,NA,NA,NA,NA,1810,174.82,142,-3.42,4,-0.18,NA,NA,NA,NA,NA,NA,NA,NA,18.48495706,-1.232766583,23440,-273.66,941.2,-24.088,0.306,0.03024,0,0.2624,6.44,-0.4572
39055,0,749860,19692000,1073980,0,1.679050999,2,0.58,0,0.08,5052,-28.13165075,2479.00,-20.94,NA,NA,NA,NA,2432,216.1,762,2.78,0,0.12,NA,NA,NA,NA,NA,NA,NA,NA,8.100281706,0.878523677,9304,186.12,591.2,-3.72,1.728,0.3186,29.56,-0.5526,0,0
39057,22651000,2803980,59663000,2403880,37.96490287,1.885939653,25,2.16,10,0.18,63429,-75.06616644,449.00,22.96,NA,NA,NA,NA,67865,-22.06,7392,-193.12,0,-0.02,4,0.16,NA,NA,NA,NA,NA,NA,14.76247189,-0.490111576,9375,-201.82,10712.4,96.768,0,0.11736,7.44,0.2514,8.16,-0.3264
39059,0,478200,10930000,807120,0,1.857541444,1,0.44,1,0.06,5697,-37.42769441,652.00,15.26,NA,NA,NA,NA,915,147.04,408,-17.88,0,0.02,1,0.1,NA,NA,NA,NA,NA,NA,18.03607868,-0.782939515,23742,-240.48,1589.6,29.016,0,0.02592,1.38,-0.0128,8.87,-0.3548
